your booking was successful your reference number is {ref},"i have booked your train for [ 7 is ]{""entity"": ""bookpeople""} there anything else i can help you with"
ok your reference number is {ref},"int imniżżel fil kotba [ kif mitlub , ]{""entity"": ""price""} il miżata totali hija ta' [ 6144 ]{""entity"": ""ref""}"
i booked the train it was {price} and your reference is {ref} do you need help with anything else,"it tariffa totali għandha [ tirnexxi għaliex l għadd ]{""entity"": ""price""} ta' ħaddiema li [ jaħdmu f'dan il qasam huwa ]{""entity"": ""ref""} ta' 196 ."
great i have booked those seats for you and your reference number is {ref} is there anything else i can do for you,"[ numru ta ]{""entity"": ""ref""}[ referenza mniżżel ]{""entity"": ""price""}"
great your booking was successful the fee will be {price} payable at the station would you like the reference number,"aħbarijiet tajbin kienu ta' [ suċċess , ]{""entity"": ""price""} il miżata totali hija ta' 7509 ."
booking was successful the total fee is {price} payable at the station reference number is:{ref} the train id is {trainid},"i booked reservations for [ 4 can ]{""entity"":"" bookpeople""} i help you with anything further"
ive booked {bookpeople} tickets for you and your reference number is {ref},"inti kollha ssettjat in numru ta' referenza huwa [ yorg2cda jista' ]{""entity"":"" ref""} jassisti ma' kwalunkwe ħaġa oħra"
ok the booking was successful the total fee is {price} payable at the station reference number is:{ref} can i help with anything else,"i have booked [ 3 payable ]{""entity"": ""bookpeople""} at the station can i do anything else"
sure thing ive booked {bookpeople} tickets on {trainid} the total fee is {price} and your reference number is {ref} is there anything else i can help you with,"it tariffa totali kienet [ ta' suċċess ]{""entity"": ""price""} għal 6059 , li jista' jgħinlek b'kull ħaġa oħra"
i was able to successfully book those tickets for you your reference number is {ref} is there anything else i can help you with today,"in numru ta' referenza tiegħek kien ta' suċċess [ 2qs7t2uc għandek ]{""entity"": ""ref""} bżonn kull ħaġa"
youre all set your reference number is {ref},"in numru ta' referenza tiegħek kien ta' suċċess [ 2qs7t2uc għandek ]{""entity"": ""ref""} bżonn kull ħaġa"
your booking was successful the total fee is {price} payable at the station reference number is {ref} how else can i be of service,"ir riżerva tiegħek tlestiet u t tariffa totali hija l [ frott tal baħar ]{""entity"": ""ref""}"
your train tickets have been booked on train {trainid} your reference number is {ref} is there anything else i can assist you with,"in numru ta' referenza tiegħek ġie kkummerċjalizzat [ b'uq fro 6 jista' ]{""entity"": ""ref""} jgħinlek b'kull ħaġa oħra"
alright your {bookpeople} tickets for the {trainid} train has been purchased for {price} the reference number is {ref} is there anything else i can do for you,"in numru ta' referenza tiegħek ġie kkummerċjalizzat [ b'uq fro 6 jista' ]{""entity"": ""ref""} jgħinlek b'kull ħaġa oħra"
i have booked {bookpeople} tickets your reference number is {ref} the cost is {price} payable at the station can i do anything else,"[ Artikolu 2 ]{""entity"": ""departure""}"
the booking was successful the fee will be {price} and the reference number is {ref} is there anything else i can help you with,"ir referenza tiegħek kollha hija [ 2pffj67j pagabbli ]{""entity"":"" price""} fl istazzjon ."
great booking was successful the total fee is {price} payable at the station reference number is:{ref},"is siġġu tiegħek tniżżel fil kotba u [ 1010 Ħu ħsieb ]{""entity"": ""ref""} x'jista' jagħmel għalik"
booking was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else you need,"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 1155 ]{""entity"": ""ref""}"
ok the total fee for your group will be {price} payable at the station your reference number is {ref},"it tariffa totali [ kienet ta' ]{""entity"": ""price""} suċċess ta' [ 896 ]{""entity"": ""ref""}"
your all set your reference is {ref} anything else i can help you with today,"ir riċetta tiegħek [ kienet ta' suċċess ]{""entity"": ""price""} , il miżata totali hija ta' 2268 ."
ok ive booked that for you your reference number is {ref} can i help you with anything else,"għalkemm is [ 7 tiegħek ]{""entity"": ""bookpeople""} hemm xi ħaġa li tista' tagħmel għalik"
ok i have successfully booked a seat on {trainid} the cost will be {price} and your reference number is {ref},"għalkemm is [ 7 tiegħek ]{""entity"": ""bookpeople""} hemm xi ħaġa li tista' tagħmel għalik"
okay ive got you booked on the {trainid} your reference is {ref} and the total fee of {price} is payable at the station will that be all today,"ir referenza tiegħek [ hija 8jtowqzc għandek ]{""entity"":"" ref""} bżonn xi ħaġa"
you have {bookpeople} seats reserved on {trainid} reference {ref} is there anything else i can help you with today,"in numru ta' referenza tiegħek kien ta' suċċess [ sa63gzjd ]{""entity"": ""ref""}"
ok i got that fixed for you,"għandek [ tniżżel fil ]{""entity"": ""trainid""}[ kotba tiegħek ]{""entity"": ""leaveat""}[ f'tr9286 ]{""entity"": ""ref""}"
your booking was successful the total fee is {price} reference number is:{ref} may i help with anything else,"[ tr6539 għandek ]{""entity"":"" arriveby""} bżonn xi ħaġa"
your booking was successful the reference number is {ref} is there anything i can help you with today,"it tariffa totali kienet [ ta' suċċess għas ]{""entity"": ""price""} sħab tal [ Knisja . ]{""entity"": ""ref""}"
booking was successful the total fee is {price} payable at the station reference number is:{ref} is there anything else i can help with,"jien aċċettajt l ispjegazzjoni u hawnhekk l ispjegazzjoni ta' l informazzjoni kellha suċċess , il miżata totali hija l [ Ispjegazzjoni tal Ġugarelli ]{""entity"": ""ref""}"
you are booked your ref number is {ref},"il [ ħames Skeda ]{""entity"": ""trainid""} li [ tinsab mar regolamenti ]{""entity"": ""ref""}"
i was able to book it reference number is {ref},"numru ta referenza [ reġistratAħżen fkh54zp9 ]{""entity"": ""ref""} li jrid jitħallas fl istazzjon"
reference number is:{ref} is there anything else,"numru ta referenza [ reġistratAħżen fkh54zp9 ]{""entity"": ""ref""} li jrid jitħallas fl istazzjon"
"
","
"
intent (DONT TRANSLATE): utter_taxi-request-destination,intent (DONT TRANSLATE): utter_taxi-request-destination
ill need a destination to give them before i can book that for you,għandek bżonn destinazzjoni biex tagħtihom qabel ma tkun tista' tniżżel dak għalik
where will you be heading to,fejn se tkun qed tmexxi
i need more information to book that taxi first which cinema did you decide to visit,i need more information to book that taxi first which cinema did you decide to visit
sure can i have the destination for your taxi please,sure can i have the destination for your taxi please
you got it can you tell me your destination please,tista' tgħidli d-destinazzjoni tiegħek
of course where would you like the taxi to take you to,of course where would you like the taxi to take you to
and where will the cab need to take you,u fejn ikun meħtieġ li l-kaxxa tieħek
ok and what is your destination,ok u d-destinazzjoni tiegħek
we can definitely help with that do you need the taxi to the museum or to the restaurant and what time do you need it,nistgħu ngħinu bil-ħtieġa li jkollok l-taxi għas-silenzju jew għas-silenzju u liema ħin għandek bżonnha
and where will you be headed to,u fejn se jkollok l-intestatura
i need a taxi to the scott polar museum,i għandek bżonn ta' taxi għall-Ġenerazzjoni Polari tal-Ġenerazzjoni
where is your destination,id-destinazzjoni tiegħek
okay what is your destination,x'inhi d-destinazzjoni tiegħek
may i ask your destination,tista' titlob lid-destinazzjoni tiegħek
what is your destination and when would you like to depart,id-destinazzjoni tiegħek u meta tixtieq titlaq
what is your destination,id-destinazzjoni tiegħek
what is your destination and what time do you want to leave,id-destinazzjoni tiegħek u x'ħin tixtieq tħalli
thats okay where is your destination,dak li jkun id-destinazzjoni tiegħek
would you like for me to book you a taxi to the restaurant,tixtieq li tiġbed l-attenzjoni tiegħek għall-ħtija tiegħek.
i need a little more information to schedule your taxi what is your destination,i need a few more information to schedule your taxi what is your destination
and where will you be going,u fejn se tkun għaddej
where would you like to go to,fejn tixtieq tmur
i can help you with that where are you going,i can help you with that where are you going
where will you be going,għandek
okay and what will your destination be,id-destinazzjoni tiegħek
where are you going and when do you need to leave by,fejn int u meta għandek bżonn titlaq minn
sure where are you going to and when,żgur fejn tkun se tirċievi u meta
"
","
"
intent (DONT TRANSLATE): action_attraction-inform,intent (DONT TRANSLATE): action_attraction-inform
temp action message,"messaġġ ta"" azzjoni temp"
"
","
"
intent (DONT TRANSLATE): action_attraction-recommend,intent (DONT TRANSLATE): action_attraction-recommend
temp action message,"messaġġ ta"" azzjoni temp"
"
","
"
intent (DONT TRANSLATE): utter_attraction-request-name,intent (DONT TRANSLATE): utter_attraction-request-name
absolutely what attraction were you thinking of,x'taħseb li kien hemm
im sorry but im having trouble locating your requested attraction can you please restate your request,tista' jekk jogħġbok tistabbilixxi mill-ġdid it-talba tiegħek
okay what is the name of the attraction that you are interested in,x'inhu l-isem tal-attrazzjoni li inti interessat fiha
"
","
"
intent (DONT TRANSLATE): utter_attraction-request-type,intent (DONT TRANSLATE): utter_attraction-request-type
is there a specific type of attraction you are looking for,is there a specific type of attraction you are looking for
of course what type of place,"ovvjament, liema tip ta' post"
i can help you with that is there a certain kind of attraction that you would like to visit,i can help you with that is there a certain kind of attraction that you would like to visit
sure do you have a preference for a museumcollegearchitecture etc,żgur li għandek preferenza għal arkitettura b'żewġt ibliet eċċ.
what type of place would you like to visit,liema tip ta' post tixtieq żżur
yes what sort of place would you like to go to,iva x'tip ta' post tixtieq tmur
we have a bunch of stuff out that way what type are you looking for,għandna ħafna għarfien ta' dak il-mod kif int tħares lejn dak it-tip ta' għarfien
what sort of attraction are you thinking of doing,"alright train , għalik , in numru ta' referenza [ tiegħek hu ta' ]{""entity"": ""ref""} 4 , 4xh1 , u kellek tip partikolari ta' attrazzjoni fiċ ċentru li inti interessat"
what type of attraction,liema tip ta' attrazzjoni qed taħseb li tagħmel
is there any type of attraction youd like to see,"liema tip ta"" attrazzjoni"
what type of attraction are you looking for,hemm xi tip ta' attrazzjoni li tixtieq tara
